n_qubits,layers,t_density,repeat,circuit_seed,task,log_k90,k90,global_operator_sre,t_count,active_t_count,task_p2
8,5,0.3,5,74959160222867972,all_pauli,7.321188556739478,1512,3.2575845460038564,14,14.0,3.247716132745519
8,5,0.3,6,114683883990672135,local_z,2.4849066497880004,12,2.752223275142669,13,1.0,0.43620624966244487
8,5,0.3,6,114683883990672135,local_transverse,3.784189633918261,44,2.752223275142669,13,3.1875,1.2913393580197081
8,5,0.3,6,114683883990672135,hamiltonian_terms,4.23410650459726,69,2.752223275142669,13,2.8095238095238093,1.0080102499198782
8,5,0.3,6,114683883990672135,all_pauli,6.690842277418564,805,2.752223275142669,13,13.0,2.6321232334552334
8,5,0.3,7,799428307245072521,local_z,2.70805020110221,15,2.002408165197009,9,1.125,0.7576857016975165
8,5,0.3,7,799428307245072521,local_transverse,3.58351893845611,36,2.002408165197009,9,2.1875,0.8723486100176563
8,5,0.3,7,799428307245072521,hamiltonian_terms,4.143134726391533,63,2.002408165197009,9,1.9047619047619047,0.8403774175426297
8,5,0.3,7,799428307245072521,all_pauli,5.19295685089021,180,2.002408165197009,9,9.0,1.745483624025336
8,5,0.3,8,242000399525307048,local_z,2.3978952727983707,11,2.06297627866432,11,0.75,0.2876820724517809
8,5,0.3,8,242000399525307048,local_transverse,4.23410650459726,69,2.06297627866432,11,2.875,1.2478920382607714
8,5,0.3,8,242000399525307048,hamiltonian_terms,4.330733340286331,76,2.06297627866432,11,2.9523809523809526,1.1053312389168546
8,5,0.3,8,242000399525307048,all_pauli,6.150602768446279,469,2.06297627866432,11,11.0,2.2174472146992796
8,5,0.3,9,592416358402000030,local_z,3.332204510175204,28,3.3008970878880364,12,2.0,1.102526187989246
8,5,0.3,9,592416358402000030,local_transverse,3.912023005428146,50,3.3008970878880364,12,3.0,1.092284693937049
8,5,0.3,9,592416358402000030,hamiltonian_terms,4.882801922586371,132,3.3008970878880364,12,3.761904761904762,1.449246839101827
8,5,0.3,9,592416358402000030,all_pauli,7.383989457978509,1610,3.3008970878880364,12,12.0,3.1710441538770517
8,5,0.3,10,463611901775544571,local_z,2.772588722239781,16,1.7810745691280385,8,1.75,0.6179237593223578
8,5,0.3,10,463611901775544571,local_transverse,3.4657359027997265,32,1.7810745691280385,8,1.875,0.7009903580209712
8,5,0.3,10,463611901775544571,hamiltonian_terms,4.1588830833596715,64,1.7810745691280385,8,2.9047619047619047,0.9887974226609031
8,5,0.3,10,463611901775544571,all_pauli,5.272999558563747,195,1.7810745691280385,8,8.0,1.7839773287860001
8,5,0.3,11,223183440528663957,local_z,2.9444389791664403,19,2.0012786044759814,13,1.5,0.808978996085067
8,5,0.3,11,223183440528663957,local_transverse,4.174387269895637,65,2.0012786044759814,13,4.125,1.0650037486661563
8,5,0.3,11,223183440528663957,hamiltonian_terms,4.634728988229636,103,2.0012786044759814,13,3.9047619047619047,1.144866608310792
8,5,0.3,11,223183440528663957,all_pauli,5.572154032177765,263,2.0012786044759814,13,13.0,2.02373093466583
8,5,0.3,12,929787189952061780,local_z,2.5649493574615367,13,3.1897182759411202,10,0.875,0.5212969236332861
8,5,0.3,12,929787189952061780,local_transverse,3.6109179126442243,37,3.1897182759411202,10,2.3125,1.0125779513263065
8,5,0.3,12,929787189952061780,hamiltonian_terms,4.382026634673881,80,3.1897182759411202,10,2.6666666666666665,1.1280594899944107
8,5,0.3,12,929787189952061780,all_pauli,6.75343791859778,857,3.1897182759411202,10,10.0,3.0924676220748117
8,5,0.3,13,735932928284409593,local_z,3.1780538303479458,24,2.6019213192143122,12,2.0,1.2078867036470724
8,5,0.3,13,735932928284409593,local_transverse,4.454347296253507,86,2.6019213192143122,12,3.5,1.6048099660422739
8,5,0.3,13,735932928284409593,hamiltonian_terms,5.062595033026967,158,2.6019213192143122,12,3.857142857142857,1.4009095734908612
8,5,0.3,13,735932928284409593,all_pauli,7.352441100243583,1560,2.6019213192143122,12,12.0,3.2235048491112677
8,5,0.3,14,535153809566496879,local_z,3.8501476017100584,47,4.343181365996449,15,2.875,0.9880164776778317
8,5,0.3,14,535153809566496879,local_transverse,4.74493212836325,115,4.343181365996449,15,4.25,1.4099796382254777
8,5,0.3,14,535153809566496879,hamiltonian_terms,5.393627546352362,220,4.343181365996449,15,5.285714285714286,2.0560813894461623
8,5,0.3,14,535153809566496879,all_pauli,8.404472321352118,4467,4.343181365996449,15,15.0,4.290269648168931
8,5,0.3,15,542969762419128680,local_z,3.295836866004329,27,3.5404003887027815,14,2.125,0.9808292530117262
8,5,0.3,15,542969762419128680,local_transverse,4.174387269895637,65,3.5404003887027815,14,3.625,1.7165360479904674
8,5,0.3,15,542969762419128680,hamiltonian_terms,4.976733742420574,145,3.5404003887027815,14,4.095238095238095,1.639843427202213
8,5,0.3,15,542969762419128680,all_pauli,7.576097340623111,1951,3.5404003887027815,14,14.0,3.6051906820678443
8,5,0.3,16,186831435643634133,local_z,3.9512437185814275,52,2.9685774697980505,17,3.125,1.0937413584335132
8,5,0.3,16,186831435643634133,local_transverse,4.8283137373023015,125,2.9685774697980505,17,4.125,1.4497917577490511
8,5,0.3,16,186831435643634133,hamiltonian_terms,5.480638923341991,240,2.9685774697980505,17,5.428571428571429,1.786125259630863
8,5,0.3,16,186831435643634133,all_pauli,6.8658910748834385,959,2.9685774697980505,17,17.0,3.1341117084914467
8,5,0.3,17,408355865917985766,local_z,3.828641396489095,46,3.7934703329533956,13,2.875,1.1694204228192762
8,5,0.3,17,408355865917985766,local_transverse,4.912654885736052,136,3.7934703329533956,13,4.6875,1.3611016830343325
8,5,0.3,17,408355865917985766,hamiltonian_terms,5.846438775057725,346,3.7934703329533956,13,5.523809523809524,2.2197453905324096
8,5,0.3,17,408355865917985766,all_pauli,7.665753431861699,2134,3.7934703329533956,13,13.0,3.6545052036446237
8,5,0.3,18,744821688476806624,local_z,3.295836866004329,27,3.477523858551769,12,1.875,0.9251186459977204
8,5,0.3,18,744821688476806624,local_transverse,4.624972813284271,102,3.477523858551769,12,3.5,1.7412965976711194
8,5,0.3,18,744821688476806624,hamiltonian_terms,5.288267030694535,198,3.477523858551769,12,4.190476190476191,1.8109149845178085
8,5,0.3,18,744821688476806624,all_pauli,7.1731917424865985,1304,3.477523858551769,12,12.0,3.0507674834287344
8,5,0.3,19,1020117148535771963,local_z,3.1780538303479458,24,2.8936424817460544,13,2.625,0.9808292530117262
8,5,0.3,19,1020117148535771963,local_transverse,4.442651256490317,85,2.8936424817460544,13,4.375,1.5843642748819844
8,5,0.3,19,1020117148535771963,hamiltonian_terms,4.90527477843843,135,2.8936424817460544,13,4.666666666666667,1.3788814287307651
8,5,0.3,19,1020117148535771963,all_pauli,6.263398262591624,525,2.8936424817460544,13,13.0,2.658429141522591
10,5,0.1,0,1086893022625558704,local_z,2.302585092994046,10,0.8723486100176563,3,0.1,0.05129329438755058
10,5,0.1,0,1086893022625558704,local_transverse,3.044522437723423,21,0.8723486100176563,3,0.45,0.25489224962879004
10,5,0.1,0,1086893022625558704,hamiltonian_terms,3.58351893845611,36,0.8723486100176563,3,0.5185185185185185,0.30010459245033816
10,5,0.1,0,1086893022625558704,all_pauli,4.204692619390966,67,0.8723486100176563,3,3.0,1.0761394328160512
10,5,0.1,1,115842815441400095,local_z,2.302585092994046,10,0.26706278524904525,1,0.1,0.05129329438755058
10,5,0.1,1,115842815441400095,local_transverse,2.9444389791664403,19,0.26706278524904525,1,0.15,0.0779615414697118
10,5,0.1,1,115842815441400095,hamiltonian_terms,3.332204510175204,28,0.26706278524904525,1,0.2222222222222222,0.11778303565638351
10,5,0.1,1,115842815441400095,all_pauli,3.4011973816621555,30,0.26706278524904525,1,1.0,0.3184537311185346
10,5,0.1,2,429502035402363168,local_z,2.5649493574615367,13,1.175729592012541,4,0.5,0.2876820724517809
10,5,0.1,2,429502035402363168,local_transverse,3.2188758248682006,25,1.175729592012541,4,0.65,0.35667494393873245
10,5,0.1,2,429502035402363168,hamiltonian_terms,3.8066624897703196,45,1.175729592012541,4,0.8888888888888888,0.5232481437645479
10,5,0.1,2,429502035402363168,all_pauli,4.406719247264253,82,1.175729592012541,4,4.0,1.190802341136191
10,5,0.1,3,662139924644649644,local_z,2.3978952727983707,11,1.114360645636249,4,0.3,0.16251892949777494
10,5,0.1,3,662139924644649644,local_transverse,3.295836866004329,27,1.114360645636249,4,0.75,0.4307829160924542
10,5,0.1,3,662139924644649644,hamiltonian_terms,3.7612001156935624,43,1.114360645636249,4,0.8148148148148148,0.46262352194811296
10,5,0.1,3,662139924644649644,all_pauli,4.343805421853684,77,1.114360645636249,4,4.0,1.0433496099930601
10,5,0.1,4,257949087476841577,local_z,2.3978952727983707,11,0.3746934494414107,1,0.3,0.16251892949777494
10,5,0.1,4,257949087476841577,local_transverse,3.1354942159291497,23,0.3746934494414107,1,0.35,0.19237189264745613
10,5,0.1,4,257949087476841577,hamiltonian_terms,3.4011973816621555,30,0.3746934494414107,1,0.2962962962962963,0.16034265007517937
10,5,0.1,4,257949087476841577,all_pauli,3.4011973816621555,30,0.3746934494414107,1,1.0,0.3184537311185346
10,5,0.1,5,312820857548754755,local_z,2.70805020110221,15,1.0966610685368479,4,0.8,0.3746934494414107
10,5,0.1,5,312820857548754755,local_transverse,3.4011973816621555,30,1.0966610685368479,4,0.7,0.33024168687057687
10,5,0.1,5,312820857548754755,hamiltonian_terms,3.9318256327243257,51,1.0966610685368479,4,0.9629629629629629,0.4849292794624113
10,5,0.1,5,312820857548754755,all_pauli,4.454347296253507,86,1.0966610685368479,4,4.0,1.2096708254405737
10,5,0.1,6,1082188070255232872,local_z,2.3978952727983707,11,1.017968799961183,4,0.2,0.10536051565782628
10,5,0.1,6,1082188070255232872,local_transverse,3.5263605246161616,34,1.017968799961183,4,1.05,0.5425743220805709
10,5,0.1,6,1082188070255232872,hamiltonian_terms,3.713572066704308,41,1.017968799961183,4,0.8518518518518519,0.3780661339200499
10,5,0.1,6,1082188070255232872,all_pauli,4.48863636973214,89,1.017968799961183,4,4.0,1.2049202226819757
10,5,0.1,7,960434295307752364,local_z,2.833213344056216,17,1.5243000341393342,5,1.0,0.531879032963823
10,5,0.1,7,960434295307752364,local_transverse,3.8918202981106265,49,1.5243000341393342,5,1.5,0.8855190732074014
10,5,0.1,7,960434295307752364,hamiltonian_terms,4.2626798770413155,71,1.5243000341393342,5,1.4814814814814814,0.8319836254141612
10,5,0.1,7,960434295307752364,all_pauli,4.574710978503383,97,1.5243000341393342,5,5.0,1.4691820209256583
10,5,0.1,8,916256536864919517,local_z,2.3978952727983707,11,1.1694204228192762,4,0.2,0.10536051565782628
10,5,0.1,8,916256536864919517,local_transverse,3.4011973816621555,30,1.1694204228192762,4,0.8,0.4700036292457356
10,5,0.1,8,916256536864919517,hamiltonian_terms,3.6375861597263857,38,1.1694204228192762,4,0.7407407407407407,0.3916717859758286
10,5,0.1,8,916256536864919517,all_pauli,4.356708826689592,78,1.1694204228192762,4,4.0,1.1274327272036018
10,5,0.1,9,603513472917499807,local_z,2.3978952727983707,11,0.3087354816496133,1,0.2,0.10536051565782628
10,5,0.1,9,603513472917499807,local_transverse,3.091042453358316,22,0.3087354816496133,1,0.3,0.16251892949777494
10,5,0.1,9,603513472917499807,hamiltonian_terms,3.4011973816621555,30,0.3087354816496133,1,0.2962962962962963,0.16034265007517937
10,5,0.1,9,603513472917499807,all_pauli,3.4965075614664802,33,0.3087354816496133,1,1.0,0.41689380393178715
10,5,0.1,10,649417177352165447,local_z,2.5649493574615367,13,1.8119821065911152,6,0.6,0.32158362412746233
10,5,0.1,10,649417177352165447,local_transverse,3.8501476017100584,47,1.8119821065911152,6,1.55,0.8410673106365675
10,5,0.1,10,649417177352165447,hamiltonian_terms,4.07753744390572,59,1.8119821065911152,6,1.3703703703703705,0.6456806433210216
10,5,0.1,10,649417177352165447,all_pauli,5.41610040220442,225,1.8119821065911152,6,6.0,1.6608059703819265
10,5,0.1,11,807820792516775037,local_z,2.3978952727983707,11,0.6325225587435105,2,0.3,0.16251892949777494
10,5,0.1,11,807820792516775037,local_transverse,3.1354942159291497,23,0.6325225587435105,2,0.45,0.2231435513142097
10,5,0.1,11,807820792516775037,hamiltonian_terms,3.6375861597263857,38,0.6325225587435105,2,0.6666666666666666,0.3780661339200499
10,5,0.1,11,807820792516775037,all_pauli,3.8918202981106265,49,0.6325225587435105,2,2.0,0.6706743247078867
10,5,0.1,12,1136619067934985586,local_z,2.4849066497880004,12,0.7452631816989593,3,0.4,0.2231435513142097
10,5,0.1,12,1136619067934985586,local_transverse,3.258096538021482,26,0.7452631816989593,3,0.65,0.33897536683933144
10,5,0.1,12,1136619067934985586,hamiltonian_terms,3.6375861597263857,38,0.7452631816989593,3,0.7777777777777778,0.40546510810816444
10,5,0.1,12,1136619067934985586,all_pauli,4.04305126783455,57,0.7452631816989593,3,3.0,0.9436502497699721
10,5,0.1,13,324867611748490055,local_z,2.3978952727983707,11,0.48258241145259567,2,0.2,0.10536051565782628
10,5,0.1,13,324867611748490055,local_transverse,2.995732273553991,20,0.48258241145259567,2,0.3,0.16251892949777494
10,5,0.1,13,324867611748490055,hamiltonian_terms,3.332204510175204,28,0.48258241145259567,2,0.37037037037037035,0.1823215567939546
10,5,0.1,13,324867611748490055,all_pauli,3.6888794541139363,40,0.48258241145259567,2,2.0,0.5455111817538806
10,5,0.1,14,1148777464729728499,local_z,2.995732273553991,20,2.467001501714497,8,1.1,0.5108256237659907
10,5,0.1,14,1148777464729728499,local_transverse,3.713572066704308,41,2.467001501714497,8,1.85,0.7395183977420675
10,5,0.1,14,1148777464729728499,hamiltonian_terms,4.30406509320417,74,2.467001501714497,8,2.0,0.6957547439670262
10,5,0.1,14,1148777464729728499,all_pauli,6.021023349349527,412,2.467001501714497,8,8.0,2.4077088942466953
10,5,0.1,15,685682926462544025,local_z,2.3978952727983707,11,2.0299076065575594,7,0.2,0.10536051565782628
10,5,0.1,15,685682926462544025,local_transverse,3.4011973816621555,30,2.0299076065575594,7,1.1,0.5753641449035618
10,5,0.1,15,685682926462544025,hamiltonian_terms,3.9318256327243257,51,2.0299076065575594,7,1.1111111111111112,0.5310913212255738
10,5,0.1,15,685682926462544025,all_pauli,5.7899601708972535,327,2.0299076065575594,7,7.0,1.9172067434526188
10,5,0.1,16,739814485351238671,local_z,2.3978952727983707,11,1.0152697429920179,4,0.2,0.10536051565782628
10,5,0.1,16,739814485351238671,local_transverse,3.091042453358316,22,1.0152697429920179,4,0.65,0.33897536683933144
10,5,0.1,16,739814485351238671,hamiltonian_terms,3.7376696182833684,42,1.0152697429920179,4,0.7777777777777778,0.3513978868378886
10,5,0.1,16,739814485351238671,all_pauli,4.564348191467836,96,1.0152697429920179,4,4.0,1.2940881672531568
10,5,0.1,17,237484635682482104,local_z,2.4849066497880004,12,1.6102927699081542,6,0.5,0.23889190828234896
10,5,0.1,17,237484635682482104,local_transverse,3.295836866004329,27,1.6102927699081542,6,1.0,0.4356022025284032
10,5,0.1,17,237484635682482104,hamiltonian_terms,3.8918202981106265,49,1.6102927699081542,6,1.3703703703703705,0.5625860512848208
10,5,0.1,17,237484635682482104,all_pauli,4.941642422609304,140,1.6102927699081542,6,6.0,1.5714608700460766
10,5,0.1,18,8230050452314546,local_z,2.833213344056216,17,1.3823957207042332,5,0.9,0.5108256237659907
10,5,0.1,18,8230050452314546,local_transverse,3.6109179126442243,37,1.3823957207042332,5,1.05,0.6443570163905132
10,5,0.1,18,8230050452314546,hamiltonian_terms,3.871201010907891,48,1.3823957207042332,5,1.037037037037037,0.5000810844830134
10,5,0.1,18,8230050452314546,all_pauli,4.8283137373023015,125,1.3823957207042332,5,5.0,1.615135933548738
10,5,0.1,19,994824648194521965,local_z,2.3978952727983707,11,1.3220000104144933,6,0.3,0.13353139262452263
10,5,0.1,19,994824648194521965,local_transverse,3.2188758248682006,25,1.3220000104144933,6,0.75,0.32158362412746233
10,5,0.1,19,994824648194521965,hamiltonian_terms,3.9512437185814275,52,1.3220000104144933,6,1.1111111111111112,0.5389965007326869
10,5,0.1,19,994824648194521965,all_pauli,5.332718793265369,207,1.3220000104144933,6,6.0,1.7284646188557413
10,5,0.2,0,993421357741458798,local_z,2.70805020110221,15,2.604445987582654,8,0.8,0.4700036292457356
10,5,0.2,0,993421357741458798,local_transverse,3.58351893845611,36,2.604445987582654,8,1.4,0.7057259627668054
10,5,0.2,0,993421357741458798,hamiltonian_terms,4.2626798770413155,71,2.604445987582654,8,1.7037037037037037,0.8908644228318734
10,5,0.2,0,993421357741458798,all_pauli,5.945420608606575,382,2.604445987582654,8,8.0,2.39156767806731
10,5,0.2,1,476168313183425493,local_z,3.295836866004329,27,2.4266400448801204,8,1.7,0.819561105415604
10,5,0.2,1,476168313183425493,local_transverse,3.9889840465642745,54,2.4266400448801204,8,1.95,0.8817383503674954
10,5,0.2,1,476168313183425493,hamiltonian_terms,4.394449154672439,81,2.4266400448801204,8,2.0,0.8386547642311836
10,5,0.2,1,476168313183425493,all_pauli,5.44673737166631,232,2.4266400448801204,8,8.0,1.8568663336602655
10,5,0.2,2,226919494921432134,local_z,3.6888794541139363,40,2.9851983510340907,10,2.1,1.0723964465372169
10,5,0.2,2,226919494921432134,local_transverse,4.718498871295094,112,2.9851983510340907,10,2.8,1.2881472999803663
10,5,0.2,2,226919494921432134,hamiltonian_terms,4.875197323201151,131,2.9851983510340907,10,2.6296296296296298,1.2281832800765353
10,5,0.2,2,226919494921432134,all_pauli,6.595780513961311,732,2.9851983510340907,10,10.0,3.232135848129204
10,5,0.2,3,846482923674040687,local_z,2.833213344056216,17,1.9651367703997773,7,1.0,0.531879032963823
10,5,0.2,3,846482923674040687,local_transverse,3.7376696182833684,42,1.9651367703997773,7,1.45,0.8556661100577202
10,5,0.2,3,846482923674040687,hamiltonian_terms,4.30406509320417,74,1.9651367703997773,7,1.6666666666666667,0.864418901167315
10,5,0.2,3,846482923674040687,all_pauli,4.948759890378168,141,1.9651367703997773,7,7.0,1.6834912532130102
10,5,0.2,4,315188452356126428,local_z,2.70805020110221,15,2.4137676453926376,11,0.8,0.4117347211217598
10,5,0.2,4,315188452356126428,local_transverse,3.7376696182833684,42,2.4137676453926376,11,2.05,0.8266785731844679
10,5,0.2,4,315188452356126428,hamiltonian_terms,4.553876891600541,95,2.4137676453926376,11,2.7777777777777777,1.2471364658787736
10,5,0.2,4,315188452356126428,all_pauli,6.061456918928017,429,2.4137676453926376,11,11.0,2.2106420490331855
10,5,0.2,5,702622297421135365,local_z,2.8903717578961645,18,1.3256697393034558,5,1.1,0.5004628367304442
10,5,0.2,5,702622297421135365,local_transverse,3.6888794541139363,40,1.3256697393034558,5,1.05,0.4902063365632549
10,5,0.2,5,702622297421135365,hamiltonian_terms,4.276666119016055,72,1.3256697393034558,5,1.4814814814814814,0.7308875085427924
10,5,0.2,5,702622297421135365,all_pauli,4.8283137373023015,125,1.3256697393034558,5,5.0,1.0433496099930601
10,5,0.2,6,757195955085190112,local_z,2.70805020110221,15,1.8323678635155891,9,0.9,0.35667494393873245
10,5,0.2,6,757195955085190112,local_transverse,3.713572066704308,41,1.8323678635155891,9,1.5,0.5753641449035618
10,5,0.2,6,757195955085190112,hamiltonian_terms,4.30406509320417,74,1.8323678635155891,9,1.8518518518518519,0.8373169713895238
10,5,0.2,6,757195955085190112,all_pauli,5.5134287461649825,248,1.8323678635155891,9,9.0,2.1654203940552765
10,5,0.2,7,784572968752847488,local_z,2.4849066497880004,12,1.4200612235907082,5,0.4,0.2231435513142097
10,5,0.2,7,784572968752847488,local_transverse,3.4339872044851463,31,1.4200612235907082,5,0.95,0.4902063365632549
10,5,0.2,7,784572968752847488,hamiltonian_terms,3.871201010907891,48,1.4200612235907082,5,0.9629629629629629,0.5232481437645479
10,5,0.2,7,784572968752847488,all_pauli,4.6443908991413725,104,1.4200612235907082,5,5.0,1.273574627420054
10,5,0.2,8,767106054434503336,local_z,2.5649493574615367,13,1.2931171362657072,6,0.7,0.32158362412746233
10,5,0.2,8,767106054434503336,local_transverse,3.58351893845611,36,1.2931171362657072,6,1.55,0.5479651707154474
10,5,0.2,8,767106054434503336,hamiltonian_terms,4.189654742026425,66,1.2931171362657072,6,1.8518518518518519,0.6308899053196251
10,5,0.2,8,767106054434503336,all_pauli,4.543294782270004,94,1.2931171362657072,6,6.0,1.1677066263415414
10,5,0.2,9,394347144507578303,local_z,3.2188758248682006,25,2.152348312487924,11,1.1,0.4023449807719208
10,5,0.2,9,394347144507578303,local_transverse,4.418840607796598,83,2.152348312487924,11,2.75,0.9320390888422942
10,5,0.2,9,394347144507578303,hamiltonian_terms,4.787491742782046,120,2.152348312487924,11,2.814814814814815,0.9677972556211502
10,5,0.2,9,394347144507578303,all_pauli,6.650279048587422,773,2.152348312487924,11,11.0,3.1349616872931514
10,5,0.2,10,284149480831600451,local_z,2.833213344056216,17,1.3555227024531369,5,0.9,0.5108256237659907
10,5,0.2,10,284149480831600451,local_transverse,3.6888794541139363,40,1.3555227024531369,5,1.15,0.6208265189803193
10,5,0.2,10,284149480831600451,hamiltonian_terms,4.110873864173311,61,1.3555227024531369,5,1.3333333333333333,0.665748206371831
10,5,0.2,10,284149480831600451,all_pauli,4.74493212836325,115,1.3555227024531369,5,5.0,1.2386583623138259
10,5,0.2,11,826528070151769167,local_z,2.3978952727983707,11,2.06297627866432,8,0.5,0.2076393647782445
